"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
10648,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
10649,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
10650,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
10651,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
10652,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
10653,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
10654,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
10655,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
10656,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
10657,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
10658,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
10659,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
10660,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
10661,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
10662,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",21,"Lithuania","LT",2,"nonconformity",1,0,0,0,0,0
10663,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
10664,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
10665,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
10666,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",2,"nonconformity",1,0,0,0,0,0
10667,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
10668,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
10669,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
10670,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
10671,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
10672,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
10673,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
10674,2009,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
10675,2009,22,"Justice and Consumers","JUST",1,"Belgium","BE",1,"noncommunication",1,0,0,0,0,0
10676,2009,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,"nonconformity",1,1,0,0,0,0
10677,2009,22,"Justice and Consumers","JUST",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
10678,2009,22,"Justice and Consumers","JUST",2,"France","FR",2,"nonconformity",1,1,0,0,0,0
10679,2009,22,"Justice and Consumers","JUST",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
10680,2009,22,"Justice and Consumers","JUST",3,"Germany","DE",2,"nonconformity",0,3,0,0,0,0
10681,2009,22,"Justice and Consumers","JUST",4,"Italy","IT",1,"noncommunication",1,0,0,0,0,0
10682,2009,22,"Justice and Consumers","JUST",4,"Italy","IT",2,"nonconformity",1,1,0,1,0,0
10683,2009,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",1,"noncommunication",1,0,0,0,0,0
10684,2009,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",2,"nonconformity",2,0,0,0,0,0
10685,2009,22,"Justice and Consumers","JUST",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
10686,2009,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2,"nonconformity",1,1,0,0,0,0
10687,2009,22,"Justice and Consumers","JUST",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
10688,2009,22,"Justice and Consumers","JUST",7,"Denmark","DK",2,"nonconformity",0,1,0,0,0,0
10689,2009,22,"Justice and Consumers","JUST",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
10690,2009,22,"Justice and Consumers","JUST",8,"Ireland","IE",2,"nonconformity",15,0,0,0,0,0
10691,2009,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",1,"noncommunication",1,0,1,0,0,0
10692,2009,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",2,"nonconformity",0,2,0,0,0,0
10693,2009,22,"Justice and Consumers","JUST",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,1
10694,2009,22,"Justice and Consumers","JUST",10,"Greece","EL",2,"nonconformity",2,0,0,0,0,0
10695,2009,22,"Justice and Consumers","JUST",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
10696,2009,22,"Justice and Consumers","JUST",11,"Portugal","PT",2,"nonconformity",0,1,0,0,0,0
10697,2009,22,"Justice and Consumers","JUST",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
10698,2009,22,"Justice and Consumers","JUST",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
10699,2009,22,"Justice and Consumers","JUST",13,"Austria","AT",1,"noncommunication",1,0,0,0,0,0
10700,2009,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"nonconformity",0,1,0,0,0,0
10701,2009,22,"Justice and Consumers","JUST",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
10702,2009,22,"Justice and Consumers","JUST",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
10703,2009,22,"Justice and Consumers","JUST",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
10704,2009,22,"Justice and Consumers","JUST",15,"Sweden","SE",2,"nonconformity",1,0,0,0,0,0
10705,2009,22,"Justice and Consumers","JUST",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
10706,2009,22,"Justice and Consumers","JUST",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
10707,2009,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
10708,2009,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",2,"nonconformity",1,1,0,0,0,0
10709,2009,22,"Justice and Consumers","JUST",18,"Estonia","EE",1,"noncommunication",1,1,1,0,0,0
10710,2009,22,"Justice and Consumers","JUST",18,"Estonia","EE",2,"nonconformity",1,0,0,0,0,0
10711,2009,22,"Justice and Consumers","JUST",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
10712,2009,22,"Justice and Consumers","JUST",19,"Hungary","HU",2,"nonconformity",1,1,0,0,0,0
10713,2009,22,"Justice and Consumers","JUST",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
10714,2009,22,"Justice and Consumers","JUST",20,"Latvia","LV",2,"nonconformity",0,1,0,0,0,0
10715,2009,22,"Justice and Consumers","JUST",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
10716,2009,22,"Justice and Consumers","JUST",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
10717,2009,22,"Justice and Consumers","JUST",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
10718,2009,22,"Justice and Consumers","JUST",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
10719,2009,22,"Justice and Consumers","JUST",23,"Poland","PL",1,"noncommunication",1,0,1,0,0,0
10720,2009,22,"Justice and Consumers","JUST",23,"Poland","PL",2,"nonconformity",2,1,0,0,0,0
10721,2009,22,"Justice and Consumers","JUST",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
10722,2009,22,"Justice and Consumers","JUST",24,"Slovakia","SK",2,"nonconformity",0,1,0,0,0,0
10723,2009,22,"Justice and Consumers","JUST",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
10724,2009,22,"Justice and Consumers","JUST",25,"Slovenia","SI",2,"nonconformity",1,0,0,0,0,0
10725,2009,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
10726,2009,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
10727,2009,22,"Justice and Consumers","JUST",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
10728,2009,22,"Justice and Consumers","JUST",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
10729,2009,23,"Legal Service","SJ",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
10730,2009,23,"Legal Service","SJ",1,"Belgium","BE",2,"nonconformity",1,0,1,0,0,0
10731,2009,23,"Legal Service","SJ",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
10732,2009,23,"Legal Service","SJ",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
10733,2009,23,"Legal Service","SJ",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
10734,2009,23,"Legal Service","SJ",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
10735,2009,23,"Legal Service","SJ",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
10736,2009,23,"Legal Service","SJ",4,"Italy","IT",2,"nonconformity",1,0,0,0,0,0
10737,2009,23,"Legal Service","SJ",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
10738,2009,23,"Legal Service","SJ",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
10739,2009,23,"Legal Service","SJ",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
10740,2009,23,"Legal Service","SJ",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
10741,2009,23,"Legal Service","SJ",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
10742,2009,23,"Legal Service","SJ",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
10743,2009,23,"Legal Service","SJ",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
10744,2009,23,"Legal Service","SJ",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
10745,2009,23,"Legal Service","SJ",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
10746,2009,23,"Legal Service","SJ",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
10747,2009,23,"Legal Service","SJ",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
10748,2009,23,"Legal Service","SJ",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
10749,2009,23,"Legal Service","SJ",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
10750,2009,23,"Legal Service","SJ",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
10751,2009,23,"Legal Service","SJ",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
10752,2009,23,"Legal Service","SJ",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
10753,2009,23,"Legal Service","SJ",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
10754,2009,23,"Legal Service","SJ",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
10755,2009,23,"Legal Service","SJ",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
10756,2009,23,"Legal Service","SJ",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
10757,2009,23,"Legal Service","SJ",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
10758,2009,23,"Legal Service","SJ",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
10759,2009,23,"Legal Service","SJ",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
10760,2009,23,"Legal Service","SJ",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
10761,2009,23,"Legal Service","SJ",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
10762,2009,23,"Legal Service","SJ",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
10763,2009,23,"Legal Service","SJ",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
10764,2009,23,"Legal Service","SJ",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
10765,2009,23,"Legal Service","SJ",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
10766,2009,23,"Legal Service","SJ",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
10767,2009,23,"Legal Service","SJ",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
10768,2009,23,"Legal Service","SJ",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
10769,2009,23,"Legal Service","SJ",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
10770,2009,23,"Legal Service","SJ",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
10771,2009,23,"Legal Service","SJ",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
10772,2009,23,"Legal Service","SJ",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
10773,2009,23,"Legal Service","SJ",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
10774,2009,23,"Legal Service","SJ",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
10775,2009,23,"Legal Service","SJ",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
10776,2009,23,"Legal Service","SJ",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
10777,2009,23,"Legal Service","SJ",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
10778,2009,23,"Legal Service","SJ",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
10779,2009,23,"Legal Service","SJ",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
10780,2009,23,"Legal Service","SJ",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
10781,2009,23,"Legal Service","SJ",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
10782,2009,23,"Legal Service","SJ",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
10783,2009,24,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
10784,2009,24,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
10785,2009,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
10786,2009,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
10787,2009,24,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
10788,2009,24,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
10789,2009,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
10790,2009,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
10791,2009,24,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
10792,2009,24,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
10793,2009,24,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
10794,2009,24,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
10795,2009,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
10796,2009,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
10797,2009,24,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
10798,2009,24,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
10799,2009,24,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
10800,2009,24,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
10801,2009,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
10802,2009,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
10803,2009,24,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
10804,2009,24,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
10805,2009,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
10806,2009,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
10807,2009,24,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
10808,2009,24,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
10809,2009,24,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
10810,2009,24,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
10811,2009,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
10812,2009,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
10813,2009,24,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
10814,2009,24,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
10815,2009,24,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
10816,2009,24,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
10817,2009,24,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
10818,2009,24,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
10819,2009,24,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
10820,2009,24,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
10821,2009,24,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
10822,2009,24,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
10823,2009,24,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
10824,2009,24,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
10825,2009,24,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
10826,2009,24,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
10827,2009,24,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
10828,2009,24,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
10829,2009,24,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
10830,2009,24,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
10831,2009,24,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
10832,2009,24,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
10833,2009,24,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
10834,2009,24,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
10835,2009,24,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
10836,2009,24,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
10837,2009,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
10838,2009,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
10839,2009,25,"Migration and Home Affairs","HOME",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
10840,2009,25,"Migration and Home Affairs","HOME",2,"France","FR",2,"nonconformity",1,0,0,0,0,0
10841,2009,25,"Migration and Home Affairs","HOME",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
10842,2009,25,"Migration and Home Affairs","HOME",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
10843,2009,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
10844,2009,25,"Migration and Home Affairs","HOME",4,"Italy","IT",2,"nonconformity",0,0,1,0,0,0
10845,2009,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",1,"noncommunication",0,1,0,0,0,0
10846,2009,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
10847,2009,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",1,"noncommunication",0,0,1,0,0,0
