"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
7461,2012,10,"Energy","ENER",18,"Estonia","EE",1,2,0,0,0,0
7462,2012,10,"Energy","ENER",19,"Hungary","HU",1,1,0,0,0,0
7463,2012,10,"Energy","ENER",20,"Latvia","LV",1,0,0,0,0,0
7464,2012,10,"Energy","ENER",21,"Lithuania","LT",1,0,0,0,0,0
7465,2012,10,"Energy","ENER",22,"Malta","MT",1,1,0,0,0,0
7466,2012,10,"Energy","ENER",23,"Poland","PL",1,5,0,0,0,2
7467,2012,10,"Energy","ENER",24,"Slovakia","SK",1,2,0,0,0,0
7468,2012,10,"Energy","ENER",25,"Slovenia","SI",1,3,0,0,0,2
7469,2012,10,"Energy","ENER",26,"Bulgaria","BG",1,3,0,0,0,0
7470,2012,10,"Energy","ENER",27,"Romania","RO",3,3,0,0,0,0
7471,2012,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1,1,0,0,0,0
7472,2012,11,"Enterprise and Industry","ENTR",2,"France","FR",1,1,0,0,0,0
7473,2012,11,"Enterprise and Industry","ENTR",3,"Germany","DE",0,0,0,0,0,0
7474,2012,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1,1,0,0,0,0
7475,2012,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",0,1,0,0,0,0
7476,2012,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",0,0,0,0,0,0
7477,2012,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",1,1,0,0,0,0
7478,2012,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",1,0,0,0,0,0
7479,2012,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",3,1,0,0,0,0
7480,2012,11,"Enterprise and Industry","ENTR",10,"Greece","EL",1,1,0,0,0,0
7481,2012,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",2,1,0,0,0,0
7482,2012,11,"Enterprise and Industry","ENTR",12,"Spain","ES",1,0,0,0,0,0
7483,2012,11,"Enterprise and Industry","ENTR",13,"Austria","AT",2,0,0,0,0,0
7484,2012,11,"Enterprise and Industry","ENTR",14,"Finland","FI",2,2,0,0,0,0
7485,2012,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",0,0,0,0,0,0
7486,2012,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",1,0,0,0,0,0
7487,2012,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",1,0,0,0,0,0
7488,2012,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",0,0,0,0,0,0
7489,2012,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",1,0,0,0,0,0
7490,2012,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",2,0,0,0,0,0
7491,2012,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",1,0,0,0,0,0
7492,2012,11,"Enterprise and Industry","ENTR",22,"Malta","MT",0,0,0,0,0,0
7493,2012,11,"Enterprise and Industry","ENTR",23,"Poland","PL",4,1,0,1,0,0
7494,2012,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",1,0,0,0,0,0
7495,2012,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1,0,0,0,0,0
7496,2012,11,"Enterprise and Industry","ENTR",26,"Bulgaria","BG",0,0,0,0,0,0
7497,2012,11,"Enterprise and Industry","ENTR",27,"Romania","RO",0,1,0,0,0,0
7498,2012,12,"Environment","ENV",1,"Belgium","BE",1,2,0,3,0,0
7499,2012,12,"Environment","ENV",2,"France","FR",3,1,4,0,0,0
7500,2012,12,"Environment","ENV",3,"Germany","DE",6,2,1,0,0,0
7501,2012,12,"Environment","ENV",4,"Italy","IT",18,10,1,2,0,1
7502,2012,12,"Environment","ENV",5,"Luxembourg","LU",1,1,0,0,0,0
7503,2012,12,"Environment","ENV",6,"Netherlands","NL",1,1,0,0,0,0
7504,2012,12,"Environment","ENV",7,"Denmark","DK",2,0,0,0,0,0
7505,2012,12,"Environment","ENV",8,"Ireland","IE",1,0,0,1,0,1
7506,2012,12,"Environment","ENV",9,"United Kingdom","UK",9,0,0,0,0,0
7507,2012,12,"Environment","ENV",10,"Greece","EL",8,6,1,1,0,0
7508,2012,12,"Environment","ENV",11,"Portugal","PT",16,4,0,1,0,0
7509,2012,12,"Environment","ENV",12,"Spain","ES",9,0,0,0,0,0
7510,2012,12,"Environment","ENV",13,"Austria","AT",6,5,0,0,0,0
7511,2012,12,"Environment","ENV",14,"Finland","FI",6,0,0,0,0,0
7512,2012,12,"Environment","ENV",15,"Sweden","SE",2,1,1,1,0,0
7513,2012,12,"Environment","ENV",16,"Cyprus","CY",4,1,1,0,0,0
7514,2012,12,"Environment","ENV",17,"Czech Republic","CZ",2,1,0,0,0,0
7515,2012,12,"Environment","ENV",18,"Estonia","EE",5,1,0,0,0,0
7516,2012,12,"Environment","ENV",19,"Hungary","HU",6,2,0,0,0,1
7517,2012,12,"Environment","ENV",20,"Latvia","LV",5,2,0,0,0,0
7518,2012,12,"Environment","ENV",21,"Lithuania","LT",0,1,0,0,0,0
7519,2012,12,"Environment","ENV",22,"Malta","MT",6,3,0,0,0,0
7520,2012,12,"Environment","ENV",23,"Poland","PL",5,3,0,1,0,2
7521,2012,12,"Environment","ENV",24,"Slovakia","SK",5,3,0,0,0,1
7522,2012,12,"Environment","ENV",25,"Slovenia","SI",11,2,0,1,0,0
7523,2012,12,"Environment","ENV",26,"Bulgaria","BG",6,2,0,0,0,1
7524,2012,12,"Environment","ENV",27,"Romania","RO",6,3,0,0,0,0
7525,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"Belgium","BE",0,0,0,0,0,0
7526,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"France","FR",0,0,0,0,0,0
7527,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",3,"Germany","DE",0,0,0,0,0,0
7528,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",4,"Italy","IT",0,0,0,0,0,0
7529,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",5,"Luxembourg","LU",0,0,0,0,0,0
7530,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",6,"Netherlands","NL",0,0,0,0,0,0
7531,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",7,"Denmark","DK",0,0,0,0,0,0
7532,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",8,"Ireland","IE",0,0,0,0,0,0
7533,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",9,"United Kingdom","UK",0,0,0,0,0,0
7534,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",10,"Greece","EL",0,0,0,0,0,0
7535,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",11,"Portugal","PT",0,0,0,0,0,0
7536,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",12,"Spain","ES",0,0,0,0,0,0
7537,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",0,0,0,0,0,0
7538,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",14,"Finland","FI",0,0,0,0,0,0
7539,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",15,"Sweden","SE",0,0,0,0,0,0
7540,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",16,"Cyprus","CY",0,0,0,0,0,0
7541,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",17,"Czech Republic","CZ",0,0,0,0,0,0
7542,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",18,"Estonia","EE",0,0,0,0,0,0
7543,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",19,"Hungary","HU",0,0,0,0,0,0
7544,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",20,"Latvia","LV",0,0,0,0,0,0
7545,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",21,"Lithuania","LT",0,0,0,0,0,0
7546,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",22,"Malta","MT",0,0,0,0,0,0
7547,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",23,"Poland","PL",0,0,0,0,0,0
7548,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",24,"Slovakia","SK",0,0,0,0,0,0
7549,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",25,"Slovenia","SI",0,0,0,0,0,0
7550,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",26,"Bulgaria","BG",0,0,0,0,0,0
7551,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",27,"Romania","RO",0,0,0,0,0,0
7552,2012,14,"Eurostat","EUROSTAT",1,"Belgium","BE",0,0,0,0,0,0
7553,2012,14,"Eurostat","EUROSTAT",2,"France","FR",0,0,0,0,0,0
7554,2012,14,"Eurostat","EUROSTAT",3,"Germany","DE",0,0,0,0,0,0
7555,2012,14,"Eurostat","EUROSTAT",4,"Italy","IT",0,0,0,0,0,0
7556,2012,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",0,0,0,0,0,0
7557,2012,14,"Eurostat","EUROSTAT",6,"Netherlands","NL",0,0,0,0,0,0
7558,2012,14,"Eurostat","EUROSTAT",7,"Denmark","DK",0,0,0,0,0,0
7559,2012,14,"Eurostat","EUROSTAT",8,"Ireland","IE",0,0,0,0,0,0
7560,2012,14,"Eurostat","EUROSTAT",9,"United Kingdom","UK",0,0,0,0,0,0
7561,2012,14,"Eurostat","EUROSTAT",10,"Greece","EL",0,0,0,0,0,0
7562,2012,14,"Eurostat","EUROSTAT",11,"Portugal","PT",0,0,0,0,0,0
7563,2012,14,"Eurostat","EUROSTAT",12,"Spain","ES",0,0,0,0,0,0
7564,2012,14,"Eurostat","EUROSTAT",13,"Austria","AT",0,0,0,0,0,0
7565,2012,14,"Eurostat","EUROSTAT",14,"Finland","FI",0,0,0,0,0,0
7566,2012,14,"Eurostat","EUROSTAT",15,"Sweden","SE",0,0,0,0,0,0
7567,2012,14,"Eurostat","EUROSTAT",16,"Cyprus","CY",0,0,0,0,0,0
7568,2012,14,"Eurostat","EUROSTAT",17,"Czech Republic","CZ",0,0,0,0,0,0
7569,2012,14,"Eurostat","EUROSTAT",18,"Estonia","EE",0,0,0,0,0,0
7570,2012,14,"Eurostat","EUROSTAT",19,"Hungary","HU",0,0,0,0,0,0
7571,2012,14,"Eurostat","EUROSTAT",20,"Latvia","LV",0,0,0,0,0,0
7572,2012,14,"Eurostat","EUROSTAT",21,"Lithuania","LT",0,0,0,0,0,0
7573,2012,14,"Eurostat","EUROSTAT",22,"Malta","MT",0,0,0,0,0,0
7574,2012,14,"Eurostat","EUROSTAT",23,"Poland","PL",0,0,0,0,0,0
7575,2012,14,"Eurostat","EUROSTAT",24,"Slovakia","SK",0,0,0,0,0,0
7576,2012,14,"Eurostat","EUROSTAT",25,"Slovenia","SI",0,0,0,0,0,0
7577,2012,14,"Eurostat","EUROSTAT",26,"Bulgaria","BG",0,0,0,0,0,0
7578,2012,14,"Eurostat","EUROSTAT",27,"Romania","RO",0,0,0,0,0,0
7579,2012,15,"External Relations","RELEX",1,"Belgium","BE",0,0,0,0,0,0
7580,2012,15,"External Relations","RELEX",2,"France","FR",0,0,0,0,0,0
7581,2012,15,"External Relations","RELEX",3,"Germany","DE",0,0,0,0,0,0
7582,2012,15,"External Relations","RELEX",4,"Italy","IT",0,0,0,0,0,0
7583,2012,15,"External Relations","RELEX",5,"Luxembourg","LU",0,0,0,0,0,0
7584,2012,15,"External Relations","RELEX",6,"Netherlands","NL",0,0,0,0,0,0
7585,2012,15,"External Relations","RELEX",7,"Denmark","DK",0,0,0,0,0,0
7586,2012,15,"External Relations","RELEX",8,"Ireland","IE",0,0,0,0,0,0
7587,2012,15,"External Relations","RELEX",9,"United Kingdom","UK",0,0,0,0,0,0
7588,2012,15,"External Relations","RELEX",10,"Greece","EL",0,0,0,0,0,0
7589,2012,15,"External Relations","RELEX",11,"Portugal","PT",0,0,0,0,0,0
7590,2012,15,"External Relations","RELEX",12,"Spain","ES",0,0,0,0,0,0
7591,2012,15,"External Relations","RELEX",13,"Austria","AT",0,0,0,0,0,0
7592,2012,15,"External Relations","RELEX",14,"Finland","FI",0,0,0,0,0,0
7593,2012,15,"External Relations","RELEX",15,"Sweden","SE",0,0,0,0,0,0
7594,2012,15,"External Relations","RELEX",16,"Cyprus","CY",0,0,0,0,0,0
7595,2012,15,"External Relations","RELEX",17,"Czech Republic","CZ",0,0,0,0,0,0
7596,2012,15,"External Relations","RELEX",18,"Estonia","EE",0,0,0,0,0,0
7597,2012,15,"External Relations","RELEX",19,"Hungary","HU",0,0,0,0,0,0
7598,2012,15,"External Relations","RELEX",20,"Latvia","LV",0,0,0,0,0,0
7599,2012,15,"External Relations","RELEX",21,"Lithuania","LT",0,0,0,0,0,0
7600,2012,15,"External Relations","RELEX",22,"Malta","MT",0,0,0,0,0,0
7601,2012,15,"External Relations","RELEX",23,"Poland","PL",0,0,0,0,0,0
7602,2012,15,"External Relations","RELEX",24,"Slovakia","SK",0,0,0,0,0,0
7603,2012,15,"External Relations","RELEX",25,"Slovenia","SI",0,0,0,0,0,0
7604,2012,15,"External Relations","RELEX",26,"Bulgaria","BG",0,0,0,0,0,0
7605,2012,15,"External Relations","RELEX",27,"Romania","RO",0,0,0,0,0,0
7606,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",0,0,0,0,0,0
7607,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",0,0,0,0,0,0
7608,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",0,0,0,0,0,0
7609,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",0,0,0,0,0,0
7610,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",0,0,0,0,0,0
7611,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",0,0,0,0,0,0
7612,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",0,0,0,0,0,0
7613,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",0,0,0,1,0,0
7614,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",1,0,0,0,0,0
7615,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",0,1,0,0,0,0
7616,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",0,0,0,0,0,0
7617,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",0,0,0,0,0,0
7618,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",0,0,0,0,0,0
7619,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",0,0,0,0,0,0
7620,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",0,0,0,0,0,0
7621,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",0,0,0,0,0,0
7622,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",0,0,0,0,0,0
7623,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",0,0,0,0,0,0
7624,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",0,0,0,0,0,0
7625,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",0,0,0,0,0,0
7626,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",0,0,0,0,0,0
7627,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",0,0,0,0,0,0
7628,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",0,0,0,0,0,0
7629,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",0,0,0,0,0,0
7630,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",0,0,0,0,0,0
7631,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",1,0,0,0,0,0
7632,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",0,0,0,0,0,0
7633,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",5,2,0,0,0,0
7634,2012,17,"Health and Consumers","SANCO",2,"France","FR",4,1,0,0,0,0
7635,2012,17,"Health and Consumers","SANCO",3,"Germany","DE",2,0,0,0,0,0
7636,2012,17,"Health and Consumers","SANCO",4,"Italy","IT",10,1,0,0,0,0
7637,2012,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",2,0,0,0,0,0
7638,2012,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,1,0,0,0,0
7639,2012,17,"Health and Consumers","SANCO",7,"Denmark","DK",7,1,0,0,0,0
7640,2012,17,"Health and Consumers","SANCO",8,"Ireland","IE",3,0,0,0,0,0
7641,2012,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",5,0,0,0,0,0
7642,2012,17,"Health and Consumers","SANCO",10,"Greece","EL",2,0,0,0,0,0
7643,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",7,1,1,0,0,0
7644,2012,17,"Health and Consumers","SANCO",12,"Spain","ES",5,1,0,0,0,0
7645,2012,17,"Health and Consumers","SANCO",13,"Austria","AT",6,0,0,0,0,0
7646,2012,17,"Health and Consumers","SANCO",14,"Finland","FI",5,0,0,0,0,0
7647,2012,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,0,0,0,0,0
7648,2012,17,"Health and Consumers","SANCO",16,"Cyprus","CY",8,1,0,0,0,0
7649,2012,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",5,0,0,0,0,0
7650,2012,17,"Health and Consumers","SANCO",18,"Estonia","EE",0,0,0,0,0,0
7651,2012,17,"Health and Consumers","SANCO",19,"Hungary","HU",8,1,0,0,0,0
7652,2012,17,"Health and Consumers","SANCO",20,"Latvia","LV",6,0,0,0,0,0
7653,2012,17,"Health and Consumers","SANCO",21,"Lithuania","LT",3,1,0,0,0,0
7654,2012,17,"Health and Consumers","SANCO",22,"Malta","MT",6,0,0,0,0,0
7655,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",6,3,1,0,0,0
7656,2012,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1,1,0,0,0,0
7657,2012,17,"Health and Consumers","SANCO",25,"Slovenia","SI",5,1,0,0,0,0
7658,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",5,2,0,0,0,0
7659,2012,17,"Health and Consumers","SANCO",27,"Romania","RO",4,0,0,0,0,0
7660,2012,18,"Health and Food Safety","SANTE",1,"Belgium","BE",0,0,0,0,0,0
7661,2012,18,"Health and Food Safety","SANTE",2,"France","FR",1,0,0,0,0,0
7662,2012,18,"Health and Food Safety","SANTE",3,"Germany","DE",0,0,0,0,0,0
7663,2012,18,"Health and Food Safety","SANTE",4,"Italy","IT",1,1,0,0,0,0
7664,2012,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1,1,0,0,0,0
7665,2012,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",0,0,0,0,0,0
7666,2012,18,"Health and Food Safety","SANTE",7,"Denmark","DK",1,1,0,0,0,0
7667,2012,18,"Health and Food Safety","SANTE",8,"Ireland","IE",0,0,0,0,0,0
7668,2012,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",0,0,0,0,0,0
7669,2012,18,"Health and Food Safety","SANTE",10,"Greece","EL",1,1,0,0,0,0
7670,2012,18,"Health and Food Safety","SANTE",11,"Portugal","PT",0,0,0,0,0,0
7671,2012,18,"Health and Food Safety","SANTE",12,"Spain","ES",0,0,0,0,0,0
7672,2012,18,"Health and Food Safety","SANTE",13,"Austria","AT",0,0,0,0,0,0
7673,2012,18,"Health and Food Safety","SANTE",14,"Finland","FI",0,0,0,0,0,0
7674,2012,18,"Health and Food Safety","SANTE",15,"Sweden","SE",1,1,0,0,0,0
7675,2012,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",0,0,0,0,0,0
7676,2012,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",0,0,0,0,0,0
7677,2012,18,"Health and Food Safety","SANTE",18,"Estonia","EE",0,0,0,0,0,0
7678,2012,18,"Health and Food Safety","SANTE",19,"Hungary","HU",0,0,0,0,0,0
7679,2012,18,"Health and Food Safety","SANTE",20,"Latvia","LV",0,0,0,0,0,0
7680,2012,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",0,0,0,0,0,0
7681,2012,18,"Health and Food Safety","SANTE",22,"Malta","MT",0,0,0,0,0,0
7682,2012,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,1,0,0,0,0
7683,2012,18,"Health and Food Safety","SANTE",24,"Slovakia","SK",0,0,0,0,0,0
7684,2012,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",1,0,0,0,0,0
7685,2012,18,"Health and Food Safety","SANTE",26,"Bulgaria","BG",0,0,0,0,0,0
7686,2012,18,"Health and Food Safety","SANTE",27,"Romania","RO",1,0,0,0,0,0
7687,2012,19,"Human Resources and Security","HR",1,"Belgium","BE",0,0,0,0,0,0
7688,2012,19,"Human Resources and Security","HR",2,"France","FR",0,0,0,0,0,0
7689,2012,19,"Human Resources and Security","HR",3,"Germany","DE",0,0,0,0,0,0
7690,2012,19,"Human Resources and Security","HR",4,"Italy","IT",0,0,0,0,0,0
7691,2012,19,"Human Resources and Security","HR",5,"Luxembourg","LU",0,0,0,0,0,0
7692,2012,19,"Human Resources and Security","HR",6,"Netherlands","NL",0,0,0,0,0,0
7693,2012,19,"Human Resources and Security","HR",7,"Denmark","DK",0,0,0,0,0,0
7694,2012,19,"Human Resources and Security","HR",8,"Ireland","IE",0,0,0,0,0,0
7695,2012,19,"Human Resources and Security","HR",9,"United Kingdom","UK",0,0,0,0,0,0
7696,2012,19,"Human Resources and Security","HR",10,"Greece","EL",0,0,0,0,0,0
7697,2012,19,"Human Resources and Security","HR",11,"Portugal","PT",0,0,0,0,0,0
7698,2012,19,"Human Resources and Security","HR",12,"Spain","ES",0,0,0,0,0,0
7699,2012,19,"Human Resources and Security","HR",13,"Austria","AT",0,0,0,0,0,0
7700,2012,19,"Human Resources and Security","HR",14,"Finland","FI",0,0,0,0,0,0
7701,2012,19,"Human Resources and Security","HR",15,"Sweden","SE",0,0,0,0,0,0
7702,2012,19,"Human Resources and Security","HR",16,"Cyprus","CY",0,0,0,0,0,0
7703,2012,19,"Human Resources and Security","HR",17,"Czech Republic","CZ",0,0,0,0,0,0
7704,2012,19,"Human Resources and Security","HR",18,"Estonia","EE",0,0,0,0,0,0
7705,2012,19,"Human Resources and Security","HR",19,"Hungary","HU",0,0,0,0,0,0
7706,2012,19,"Human Resources and Security","HR",20,"Latvia","LV",0,0,0,0,0,0
7707,2012,19,"Human Resources and Security","HR",21,"Lithuania","LT",0,0,0,0,0,0
7708,2012,19,"Human Resources and Security","HR",22,"Malta","MT",0,0,0,0,0,0
7709,2012,19,"Human Resources and Security","HR",23,"Poland","PL",0,0,0,0,0,0
7710,2012,19,"Human Resources and Security","HR",24,"Slovakia","SK",0,0,0,0,0,0
7711,2012,19,"Human Resources and Security","HR",25,"Slovenia","SI",0,0,0,0,0,0
7712,2012,19,"Human Resources and Security","HR",26,"Bulgaria","BG",0,0,0,0,0,0
7713,2012,19,"Human Resources and Security","HR",27,"Romania","RO",0,0,0,0,0,0
7714,2012,20,"Internal Market and Services","MARKT",1,"Belgium","BE",3,2,0,0,0,1
7715,2012,20,"Internal Market and Services","MARKT",2,"France","FR",2,2,0,0,0,0
7716,2012,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,1,0,0,0,0
7717,2012,20,"Internal Market and Services","MARKT",4,"Italy","IT",3,1,0,0,0,0
7718,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,3,0,0,0,1
7719,2012,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",0,1,0,0,0,1
7720,2012,20,"Internal Market and Services","MARKT",7,"Denmark","DK",3,0,0,0,0,0
7721,2012,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,0,0,0,0,0
7722,2012,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",2,2,0,0,0,0
7723,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",6,5,1,0,0,0
7724,2012,20,"Internal Market and Services","MARKT",11,"Portugal","PT",3,2,0,1,0,0
7725,2012,20,"Internal Market and Services","MARKT",12,"Spain","ES",3,2,0,0,0,0
7726,2012,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,1,0,0,0,0
7727,2012,20,"Internal Market and Services","MARKT",14,"Finland","FI",2,0,0,0,0,0
7728,2012,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1,0,0,0,0,0
7729,2012,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",4,2,0,0,0,0
7730,2012,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",2,0,0,0,0,0
7731,2012,20,"Internal Market and Services","MARKT",18,"Estonia","EE",1,0,0,0,0,0
7732,2012,20,"Internal Market and Services","MARKT",19,"Hungary","HU",3,0,0,0,0,0
7733,2012,20,"Internal Market and Services","MARKT",20,"Latvia","LV",2,0,0,0,0,0
7734,2012,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",2,0,0,0,0,0
7735,2012,20,"Internal Market and Services","MARKT",22,"Malta","MT",2,0,0,0,0,0
7736,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",4,6,0,0,0,1
7737,2012,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",2,0,0,0,0,0
