"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
3213,2010,28,"Secretariat-General","SG",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3214,2010,28,"Secretariat-General","SG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3215,2010,28,"Secretariat-General","SG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3216,2010,28,"Secretariat-General","SG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3217,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",1,"Letter of formal notice (Art. 258)",41
3218,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3219,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3220,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3221,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3222,2010,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3223,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",1,"Letter of formal notice (Art. 258)",78
3224,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",2,"Reasoned opinion (Art. 258)",50
3225,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",3,"Referral to the Court (Art. 258)",29
3226,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
3227,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3228,2010,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3229,2010,30,"Trade","TRADE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3230,2010,30,"Trade","TRADE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3231,2010,30,"Trade","TRADE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3232,2010,30,"Trade","TRADE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3233,2010,30,"Trade","TRADE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3234,2010,30,"Trade","TRADE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3235,2010,30,"Trade","TRADE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
3236,2010,30,"Trade","TRADE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3237,2010,30,"Trade","TRADE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3238,2010,30,"Trade","TRADE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3239,2010,30,"Trade","TRADE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3240,2010,30,"Trade","TRADE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3241,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",11
3242,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
3243,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3244,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3245,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3246,2011,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3247,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",23
3248,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3249,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3250,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3251,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3252,2011,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3253,2011,2,"Budget","BUDG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3254,2011,2,"Budget","BUDG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3255,2011,2,"Budget","BUDG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3256,2011,2,"Budget","BUDG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3257,2011,2,"Budget","BUDG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3258,2011,2,"Budget","BUDG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3259,2011,2,"Budget","BUDG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3260,2011,2,"Budget","BUDG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
3261,2011,2,"Budget","BUDG",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3262,2011,2,"Budget","BUDG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3263,2011,2,"Budget","BUDG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3264,2011,2,"Budget","BUDG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3265,2011,3,"Climate Action","CLIMA",1,"noncommunication",1,"Letter of formal notice (Art. 258)",35
3266,2011,3,"Climate Action","CLIMA",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
3267,2011,3,"Climate Action","CLIMA",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3268,2011,3,"Climate Action","CLIMA",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3269,2011,3,"Climate Action","CLIMA",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3270,2011,3,"Climate Action","CLIMA",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3271,2011,3,"Climate Action","CLIMA",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
3272,2011,3,"Climate Action","CLIMA",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3273,2011,3,"Climate Action","CLIMA",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3274,2011,3,"Climate Action","CLIMA",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3275,2011,3,"Climate Action","CLIMA",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3276,2011,3,"Climate Action","CLIMA",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3277,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",39
3278,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",38
3279,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3280,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3281,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3282,2011,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3283,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
3284,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
3285,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
3286,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",3
3287,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3288,2011,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3289,2011,5,"Competition","COMP",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3290,2011,5,"Competition","COMP",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3291,2011,5,"Competition","COMP",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3292,2011,5,"Competition","COMP",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3293,2011,5,"Competition","COMP",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3294,2011,5,"Competition","COMP",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3295,2011,5,"Competition","COMP",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3296,2011,5,"Competition","COMP",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3297,2011,5,"Competition","COMP",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3298,2011,5,"Competition","COMP",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3299,2011,5,"Competition","COMP",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3300,2011,5,"Competition","COMP",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3301,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3302,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3303,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3304,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3305,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3306,2011,6,"Defence Industry and Space","DEFIS",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3307,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
3308,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3309,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3310,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3311,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3312,2011,6,"Defence Industry and Space","DEFIS",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3313,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3314,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3315,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3316,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3317,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3318,2011,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3319,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
3320,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3321,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3322,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3323,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3324,2011,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3325,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
3326,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3327,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3328,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3329,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3330,2011,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3331,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
3332,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
3333,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3334,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3335,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3336,2011,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3337,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",17
3338,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
3339,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3340,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3341,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3342,2011,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3343,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",24
3344,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",22
3345,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
3346,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",3
3347,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3348,2011,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3349,2011,10,"Energy","ENER",1,"noncommunication",1,"Letter of formal notice (Art. 258)",140
3350,2011,10,"Energy","ENER",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
3351,2011,10,"Energy","ENER",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3352,2011,10,"Energy","ENER",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3353,2011,10,"Energy","ENER",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3354,2011,10,"Energy","ENER",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3355,2011,10,"Energy","ENER",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3356,2011,10,"Energy","ENER",2,"nonconformity",2,"Reasoned opinion (Art. 258)",7
3357,2011,10,"Energy","ENER",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
3358,2011,10,"Energy","ENER",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
3359,2011,10,"Energy","ENER",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3360,2011,10,"Energy","ENER",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3361,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",117
3362,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
3363,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3364,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3365,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3366,2011,11,"Enterprise and Industry","ENTR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3367,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
3368,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3369,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3370,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3371,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3372,2011,11,"Enterprise and Industry","ENTR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3373,2011,12,"Environment","ENV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",58
3374,2011,12,"Environment","ENV",1,"noncommunication",2,"Reasoned opinion (Art. 258)",45
3375,2011,12,"Environment","ENV",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
3376,2011,12,"Environment","ENV",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
3377,2011,12,"Environment","ENV",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3378,2011,12,"Environment","ENV",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3379,2011,12,"Environment","ENV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",65
3380,2011,12,"Environment","ENV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",29
3381,2011,12,"Environment","ENV",2,"nonconformity",3,"Referral to the Court (Art. 258)",17
3382,2011,12,"Environment","ENV",2,"nonconformity",4,"Letter of formal notice (Art. 260)",13
