"key_ID","year","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
2918,2012,4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
2919,2012,4,"Italy","IT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2920,2012,4,"Italy","IT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2921,2012,4,"Italy","IT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2922,2012,4,"Italy","IT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2923,2012,4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",27
2924,2012,4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",16
2925,2012,4,"Italy","IT",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
2926,2012,4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",4
2927,2012,4,"Italy","IT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2928,2012,4,"Italy","IT",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
2929,2012,5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",12
2930,2012,5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",12
2931,2012,5,"Luxembourg","LU",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2932,2012,5,"Luxembourg","LU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2933,2012,5,"Luxembourg","LU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2934,2012,5,"Luxembourg","LU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2935,2012,5,"Luxembourg","LU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
2936,2012,5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
2937,2012,5,"Luxembourg","LU",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
2938,2012,5,"Luxembourg","LU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
2939,2012,5,"Luxembourg","LU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2940,2012,5,"Luxembourg","LU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
2941,2012,6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
2942,2012,6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
2943,2012,6,"Netherlands","NL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2944,2012,6,"Netherlands","NL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2945,2012,6,"Netherlands","NL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2946,2012,6,"Netherlands","NL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2947,2012,6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
2948,2012,6,"Netherlands","NL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
2949,2012,6,"Netherlands","NL",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
2950,2012,6,"Netherlands","NL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
2951,2012,6,"Netherlands","NL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2952,2012,6,"Netherlands","NL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
2953,2012,7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",17
2954,2012,7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
2955,2012,7,"Denmark","DK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2956,2012,7,"Denmark","DK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2957,2012,7,"Denmark","DK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2958,2012,7,"Denmark","DK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2959,2012,7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
2960,2012,7,"Denmark","DK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
2961,2012,7,"Denmark","DK",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
2962,2012,7,"Denmark","DK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
2963,2012,7,"Denmark","DK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2964,2012,7,"Denmark","DK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
2965,2012,8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",8
2966,2012,8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
2967,2012,8,"Ireland","IE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2968,2012,8,"Ireland","IE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2969,2012,8,"Ireland","IE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2970,2012,8,"Ireland","IE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2971,2012,8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
2972,2012,8,"Ireland","IE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
2973,2012,8,"Ireland","IE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
2974,2012,8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
2975,2012,8,"Ireland","IE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2976,2012,8,"Ireland","IE",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
2977,2012,9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",24
2978,2012,9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
2979,2012,9,"United Kingdom","UK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2980,2012,9,"United Kingdom","UK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2981,2012,9,"United Kingdom","UK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2982,2012,9,"United Kingdom","UK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2983,2012,9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",11
2984,2012,9,"United Kingdom","UK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
2985,2012,9,"United Kingdom","UK",2,"nonconformity",3,"Referral to the Court (Art. 258)",6
2986,2012,9,"United Kingdom","UK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
2987,2012,9,"United Kingdom","UK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
2988,2012,9,"United Kingdom","UK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
2989,2012,10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",22
2990,2012,10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",10
2991,2012,10,"Greece","EL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
2992,2012,10,"Greece","EL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
2993,2012,10,"Greece","EL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
2994,2012,10,"Greece","EL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
2995,2012,10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",14
2996,2012,10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",13
2997,2012,10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
2998,2012,10,"Greece","EL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
2999,2012,10,"Greece","EL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3000,2012,10,"Greece","EL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3001,2012,11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",34
3002,2012,11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",11
3003,2012,11,"Portugal","PT",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
3004,2012,11,"Portugal","PT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3005,2012,11,"Portugal","PT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3006,2012,11,"Portugal","PT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3007,2012,11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",13
3008,2012,11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
3009,2012,11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
3010,2012,11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
3011,2012,11,"Portugal","PT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3012,2012,11,"Portugal","PT",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
3013,2012,12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",16
3014,2012,12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
3015,2012,12,"Spain","ES",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3016,2012,12,"Spain","ES",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3017,2012,12,"Spain","ES",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3018,2012,12,"Spain","ES",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3019,2012,12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",18
3020,2012,12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
3021,2012,12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3022,2012,12,"Spain","ES",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3023,2012,12,"Spain","ES",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3024,2012,12,"Spain","ES",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3025,2012,13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",24
3026,2012,13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
3027,2012,13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3028,2012,13,"Austria","AT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3029,2012,13,"Austria","AT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3030,2012,13,"Austria","AT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3031,2012,13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
3032,2012,13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",7
3033,2012,13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3034,2012,13,"Austria","AT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3035,2012,13,"Austria","AT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3036,2012,13,"Austria","AT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3037,2012,14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",21
3038,2012,14,"Finland","FI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
3039,2012,14,"Finland","FI",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
3040,2012,14,"Finland","FI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3041,2012,14,"Finland","FI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3042,2012,14,"Finland","FI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3043,2012,14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
3044,2012,14,"Finland","FI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3045,2012,14,"Finland","FI",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3046,2012,14,"Finland","FI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3047,2012,14,"Finland","FI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3048,2012,14,"Finland","FI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3049,2012,15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
3050,2012,15,"Sweden","SE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
3051,2012,15,"Sweden","SE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3052,2012,15,"Sweden","SE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3053,2012,15,"Sweden","SE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3054,2012,15,"Sweden","SE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3055,2012,15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
3056,2012,15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
3057,2012,15,"Sweden","SE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3058,2012,15,"Sweden","SE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3059,2012,15,"Sweden","SE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3060,2012,15,"Sweden","SE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3061,2012,16,"Cyprus","CY",1,"noncommunication",1,"Letter of formal notice (Art. 258)",24
3062,2012,16,"Cyprus","CY",1,"noncommunication",2,"Reasoned opinion (Art. 258)",14
3063,2012,16,"Cyprus","CY",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3064,2012,16,"Cyprus","CY",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3065,2012,16,"Cyprus","CY",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3066,2012,16,"Cyprus","CY",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3067,2012,16,"Cyprus","CY",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
3068,2012,16,"Cyprus","CY",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
3069,2012,16,"Cyprus","CY",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3070,2012,16,"Cyprus","CY",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3071,2012,16,"Cyprus","CY",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3072,2012,16,"Cyprus","CY",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3073,2012,17,"Czech Republic","CZ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",13
3074,2012,17,"Czech Republic","CZ",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3075,2012,17,"Czech Republic","CZ",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3076,2012,17,"Czech Republic","CZ",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3077,2012,17,"Czech Republic","CZ",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3078,2012,17,"Czech Republic","CZ",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3079,2012,17,"Czech Republic","CZ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
3080,2012,17,"Czech Republic","CZ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
3081,2012,17,"Czech Republic","CZ",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3082,2012,17,"Czech Republic","CZ",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3083,2012,17,"Czech Republic","CZ",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3084,2012,17,"Czech Republic","CZ",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3085,2012,18,"Estonia","EE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3086,2012,18,"Estonia","EE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3087,2012,18,"Estonia","EE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3088,2012,18,"Estonia","EE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3089,2012,18,"Estonia","EE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3090,2012,18,"Estonia","EE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3091,2012,18,"Estonia","EE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
3092,2012,18,"Estonia","EE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3093,2012,18,"Estonia","EE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3094,2012,18,"Estonia","EE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3095,2012,18,"Estonia","EE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3096,2012,18,"Estonia","EE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3097,2012,19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",26
3098,2012,19,"Hungary","HU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3099,2012,19,"Hungary","HU",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3100,2012,19,"Hungary","HU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3101,2012,19,"Hungary","HU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3102,2012,19,"Hungary","HU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3103,2012,19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",13
3104,2012,19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
3105,2012,19,"Hungary","HU",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
3106,2012,19,"Hungary","HU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3107,2012,19,"Hungary","HU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3108,2012,19,"Hungary","HU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3109,2012,20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",10
3110,2012,20,"Latvia","LV",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
3111,2012,20,"Latvia","LV",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3112,2012,20,"Latvia","LV",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3113,2012,20,"Latvia","LV",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3114,2012,20,"Latvia","LV",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3115,2012,20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
3116,2012,20,"Latvia","LV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3117,2012,20,"Latvia","LV",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3118,2012,20,"Latvia","LV",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3119,2012,20,"Latvia","LV",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3120,2012,20,"Latvia","LV",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3121,2012,21,"Lithuania","LT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",10
3122,2012,21,"Lithuania","LT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
3123,2012,21,"Lithuania","LT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3124,2012,21,"Lithuania","LT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3125,2012,21,"Lithuania","LT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3126,2012,21,"Lithuania","LT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3127,2012,21,"Lithuania","LT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
3128,2012,21,"Lithuania","LT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3129,2012,21,"Lithuania","LT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3130,2012,21,"Lithuania","LT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3131,2012,21,"Lithuania","LT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
3132,2012,21,"Lithuania","LT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
3133,2012,22,"Malta","MT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
3134,2012,22,"Malta","MT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
3135,2012,22,"Malta","MT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
3136,2012,22,"Malta","MT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
3137,2012,22,"Malta","MT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
3138,2012,22,"Malta","MT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
3139,2012,22,"Malta","MT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
3140,2012,22,"Malta","MT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
3141,2012,22,"Malta","MT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
3142,2012,22,"Malta","MT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
3143,2012,22,"Malta","MT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
